sentence1,sentence2,label,prob,margin
"lexical = 60, order = 100 The remaining amount, a very considerable one, I decided I would try to borrow from my immediate superior, Anton Antonovich Setochkin, an unassuming but solid and worthy man who never lent money to anybody, but to whom I had been specially recommended when I entered the government service by the important personage who had procured the post for me. I was terribly worried. Asking Anton Antonovich for money seemed to me a monstrous and shameful thing. For two or three nights it even prevented me from sleeping, and indeed at that time I did not ever sleep much; I was in a turmoil, and my heartbeats now seemed to sink and die away, now became a heavy thumping and throbbing…. Anton Antonovich was taken aback at first, then he frowned on my request, then he thought better of it and made the loan in return for a receipt giving him the right to be repaid the sum he had lent me out of my salary in two weeks’ time. Thus at last everything was ready; the beautiful beaver collar reigned in the place of the vile raccoon, and I began a gradual approach to the deed itself. After all, I couldn’t just decide on the spur of the moment and at the first opportunity; this affair must be managed skilfully and by degrees. But I confess that after many vain efforts I was almost reduced to despair: we never should come into collision, that was flat! Once, when I wasn’t ready and had no plans made, it looked all at once as if we were on the point of colliding – and again I stood aside and he went past without even seeing me. I began putting up prayers every time I approached him that God would strengthen my resolution. Once, when I had definitely made my mind up, I ended by simply falling under his feet, because my courage failed in the very last second, when I was only about two inches away from him. He advanced calmly upon me and I rolled aside like a ball. That night I was again feverish and delirious. But suddenly everything ended in the best possible fashion. On the previous night I had definitely decided not to pursue an enterprise foredoomed to failure but to leave it unfulfilled, and with this in mind I went out to walk along the Nevsky Prospect for the last time, so as to see how it was I came to be leaving my purpose unfulfilled. Suddenly, three paces away from my adversary, I unexpectedly made up my mind, scowled fiercely, and… our shoulders came squarely into collision! I did not yield an inch, but walked past on an exactly equal footing! He did not even glance round, and pretended he had not noticed; but he was only pretending, I am certain of that. I am certain of it to this day! Of course I was the greatest sufferer, since he was the stronger; but that was not the point. <sent> The point was that I had achieved my purpose, preserved my dignity, yielded not a step, and placed myself publicly on an equal social footing with him. I returned home perfectly avenged for everything. </sent> I was delighted. I sang triumphant arias from the Italian operas. Of course I shall not describe what happened to me a couple of days later; if you have read my first chapter, ‘The Underground’, you will be able to guess for yourselves. – The officer was later transferred elsewhere; it is fourteen years since I last saw him. Where is he now, my darling officer? Whom is he trampling down now?","Little by little I overcame his reserve, but found that each of these conversations left me filled with a sense of vexation at myself. At the same time, I could see with secret joy and a sense of proud elation that I was leading him to forget his tiresome books. At last the conversation turned jestingly upon the upsetting of the shelf. The moment was a peculiar one, for it came upon me just when I was in the right mood for self-revelation and candour. In my ardour, my curious phase of exaltation, I found myself led to make a full confession of the fact that I had become wishful to learn, to KNOW, something, since I had felt hurt at being taken for a chit, a mere baby.... I repeat that that night I was in a very strange frame of mind. My heart was inclined to be tender, and there were tears standing in my eyes. Nothing did I conceal as I told him about my friendship for him, about my desire to love him, about my scheme for living in sympathy with him and comforting him, and making his life easier. In return he threw me a look of confusion mingled with astonishment, and said nothing.",0,0.5255087,0.025508702
"lexical = 40, order = 40 “I know that you would all like a Bug, I heard everything, sir,” Kolya smiled mysteriously. “Listen, Karamazov, I’ll explain the whole matter to you, the main thing is that I came here, for this I called you to explain the whole passage to you before we enter,” he began briskly. - You see, Karamazov, in the spring Ilyusha enters the preparatory class. Well, we know, our preparatory class: boys, kids. Ilya was immediately bullied. I am two classes higher and, of course, I look from afar, from the side. I see the boy is small, weak, but does not obey, he even fights with them, proud, his little eyes are on fire. I love those. And they are worse than him. The main thing is that he then had a nasty dress, his pants climb up, and they ask for porridge for boots. They are his and for it. They humiliate. No, I really don't like that , I immediately interceded and asked an extrafefer. I beat them, and they adore me , do you know that, Karamazov? - Kolya boasted expansively. - And in general I love kids. I still have two chicks on my neck at home, even today I was detained. Thus, they stopped beating Ilya, and I took him under my protection. I see, a proud boy, I'm telling you that I'm proud, but I ended up giving myself up to me slavishly, fulfilling my slightest orders, listening to me as God, trying to imitate me. In the intervals between classes, now to me, and we go with him. <sent> and he'd refuse to agree with me; he'd argue, fly into a rage. I used sometimes to propound certain ideas; I could see that it was not so much that he disagreed with the ideas, but that he was simply rebelling against me, because I was cool in responding to his endearments. Why shouldn't I develop him if I like him? They always laugh when an older boy makes friends with a younger one like that; but that's a prejudice. There were contradictions in him, too: he was proud, but he was slavishly devoted to me, and yet all at once his eyes would flash Let us get to the point, though. I noticed that there was a sort of softness and sentimentality coming over the boy, and you know I have a positive hatred of this sheepish sentimentality, and I have had it from a baby. I am teaching him, developing him. I see you want to influence the younger generation--to develop them, to be of use to them, and I assure you this trait in your character, which I knew by hearsay, attracted me more than anything. Here you, Karamazov, have taken up with all these nestlings. On Sundays, too. If it's my fancy, that's enough. </sent> And so, in order to withstand him, the more tender he is, the more calm I become , I do this on purpose, this is my conviction. I meant to educate character, align, create a person ... well, there ... you, of course, understand me perfectly. Suddenly I notice that he is a day, two, three, embarrassed, grieving, but not about tenderness, but about something else, the strongest, the highest. Think what a tragedy? I step on him and find out the thing: somehow he got along with the footman of your late father (who was then still alive) Smerdyakov, and he, you fool, teach him a stupid joke, that is, a brutal joke, a vile joke - to take a piece of bread , crumb, stick a pin into it and throw it to some yard dog, one of those who, out of hunger, swallow a piece without chewing, and see what happens. So they made such a piece and threw it to this very shaggy Beetle, about whom there is such a story now, to one yard dog from such a yard where she was simply not fed, and she barks in the wind all day. (Do you love this stupid barking, Karamazov? I can't stand it.) So she rushed, swallowed and screamed, turned and started to run, runs and everything squeals, and disappeared - this is how Ilyusha himself described to me. He confesses to me, and he cries and cries, hugs me, shakes: "" He runs and screams, runs and screams"" - only this he repeats, this picture amazed him. Well, I see, remorse. I took it seriously. Most importantly, I wanted to whip him for the past, so, I confess, I cheated here, pretended that in such indignation, which, perhaps, I did not have at all: “You, I say, did a low deed , you are a scoundrel, I, of course, will not divulge, but for now I am breaking off relations with you. I'll think it over and let you know through Smurov (this very boy who has now come with me and who has always been devoted to me) : will I continue my relationship with you in the future, or will I leave you forever, like a scoundrel. "" This struck him terribly. I confess that at the same time I felt that, perhaps, I was too harsh, but what to do, that was my then thought. A day later I send Smurov to him and convey through him that I no longer “speak to him,” that is, this is what we call it when two comrades break off relations. The secret is that I wanted to keep him on the ferbant for only a few days, and there, seeing my repentance, I again stretch out my hand to him. This was my firm intention. But what do you think: he listened to Smurov, and suddenly his eyes sparkled. ""Tell Krasotkin from me,"" he shouted, that I will now throw pieces with pins to all the dogs, everyone, everyone! "" - “And, I think, a free smell has started, it must be smoked,” - and began to show him complete contempt, at every meeting I turn away or ironically smile. And suddenly this incident happens with his father, remember, a washcloth? Understand that he was already prepared in this way to a terrible annoyance. The boys, seeing that I left him, pounced on him, tease: ""Washcloth, washcloth. "" It was then that their battles began, which I am terribly sorry about, because it seems that he was very painfully beaten then. Once he throws himself at everyone in the yard, when they left the classrooms, and I just stand ten paces away and look at him. And I swear, I don’t remember that I laughed then, on the contrary, then I felt very, very sorry for him, and another moment, and I would have rushed to defend him. But he suddenly met my gaze: I don’t know what it seemed to him, but he grabbed his penknife, rushed at me and poked it in my thigh, right here, at my right foot. I did not move, I confess I am sometimes brave, Karamazov , I just looked with contempt, as if saying with a glance: ""Would you like, they say, more, for all my friendship, so I'm at your service."" But he didn’t stab another time, he couldn’t stand it, he got scared himself, dropped the knife, cried aloud and started to run. Of course, I didn’t fiscal and ordered everyone to be silent so that it wouldn’t come to the authorities, I even told my mother only when everything healed, and the wound was empty, a scratch. Then I hear that on the same day he threw stones and bit your finger - but, you know, in what condition he was! Well, what can I do , I did a stupid thing: when he fell ill, I did not go to forgive him, that is, to make up, now I repent. But then I had special goals. Well, that's the whole story ... only it seems I did something stupid ...","I'll sell it under the corridor first, and I'll give it to you.",0,0.52576333,0.025763333
"lexical = 0, order = 100 <sent> “That’s what I thought.” </sent>","Here it is, all written down.",0,0.47416925,0.025830746
"lexical = 40, order = 40 There was Joachim, the good, honorable Joachim at his side, whose eyes took on such a sad expression during these months, and who at times shrugged his shoulders so violently and dismissively as he had never done before - Joachim with the » Blue Heinrich” in his pocket, as Frau Stöhr used to call this device: with such a stubborn, shameless face that it always horrified Hans Castorp in his soul … The honest Joachim was there, Hofrat Behrens tangled and tormented , so that he could get on and do his desired service on the ""plain"" or ""flatland,"" as the world of the healthy was called here with a faint but clear accent of contempt. So that he could get there faster and save time, which was wasted so lavishly here <sent> For Marusja was almost always there in the evening—laughter-loving Marusja, with the little ruby on her charming hand, the handkerchief with the orange scent, and the swelling bosom, tainted within—Hans Castorp comprehended that it was her presence which drove Joachim away, precisely because it so strongly, so fearfully drew him toward her. Joachim invariably went upstairs after only a quarter-hour in the drawing-rooms; and this military precision of his was a prop to the civilian laxity of his cousin, who would otherwise be likely to loiter unprofitably below, with his eye on the company in the small salon. However that might be, it was clear that Joachim was preoccupied with his own troubles; the thought of him could afford his cousin no mental support. Was Joachim too “immured”—and even worse off than himself, in that he had five times a day to sit at the same table with Marusja and her orange-scented handkerchief? “those up here” so wantonly flung away; served it unquestioningly for the sake of speedy recovery—but also, Hans Castorp detected, for the sake of the cure itself, which, after all, was a service, like another; and was not duty duty, wherever performed? But Hans Castorp was convinced there was another and private reason why Joachim withdrew so early; he had known it since the time he saw his cousin’s face take on the mottled pallor, and his mouth assume the pathetic twist. He perfectly understood. </sent> His daily escape from social life, while honorable, was nothing short of reassuring, and then for a moment it seemed to him that Joachim's good example of dutifulness in the spa service, the expert guidance he was bestowing on him let her have doubts.","Oh, he so longed to have a glimpse of her, at least from a distance! "" She's with him now, well, I'll see how she's with him now, with her former sweetheart, and that's all I need.""",0,0.526494,0.026494026
"lexical = 40, order = 40 , I deliver the queen's letter to the superior, and I bring back the dear treasure that I am going to seek, not in Lorraine, not in Belgium , but in Paris, where he will be better hidden, especially as long as the cardinal is at La Rochelle. my God, said d'Artagnan, who, as we know, never doubted anything, it seems to me that we make a lot of trouble for a very simple thing: in two days, and by dying two or three horses ( I don't care: I have money), I am in Béthune","Then the thought suddenly struck him of the time they had wasted, and it terrified him; in three days they had only accomplished the distance from Contreuve to Vouziers, a scant two leagues. On the 25th the other corps, alleging scarcity of supplies, had diverted their course to the north, while now, on the 27th, here they were coming southward again to fight a battle with an invisible enemy. Bordas' brigade had followed the 4th hussars into the abandoned passes of the Argonne, and was supposed to have got itself into trouble; the division had gone to its assistance, and that had been succeeded by the corps, and that by the entire army, and all those movements had amounted to nothing. Maurice trembled as he reflected how pricelessly valuable was every hour, every minute, in that mad project of joining forces with Bazaine, a project that could be carried to a successful issue only by an officer of genius, with seasoned troops under him, who should press forward to his end with the resistless energy of a whirlwind, crushing every obstacle that lay in his path.",0,0.52664566,0.02664566
"lexical = 20, order = 80 And the worst thing about it was that it showed my complete inadequacy for the task I had assigned myself. It proved to me that I was unable to resist even the most ordinary pitfalls and made all the words sound hollow that I had just been saying to Kraft about having within me a place that I could call my own and if I had three lives to live, I'd still find them not enough. What on earth, for instance, could have induced me to go to Dergachev's and start spouting all those inanities when I should have known in advance that I couldn't possibly explain anything to them so that it would make sense and that the best thing I could do was to keep my mouth shut? What a disgraceful lack of control! And after that there was Vasin trying to make me feel better by reminding me that I still had perhaps fifty years ahead of me and that therefore nothing was irretrievably lost. But I had thought of that argument myself three years before I heard it from Vasin, and indeed my ""idea"" was in part based on it. I can still find excuses for myself for putting aside my personal pursuits to help Versilov, but rushing around like a crazed rabbit, sniffing here and there and all over the place, and getting involved in all sorts of extraneous things—that was nothing but sheer stupidity. How ignominious! And I said all that so proudly! That argument does honor to this man's indisputable intelligence and is so strong because it brings up the simplest possible reason, and the simplest reasons are best grasped only in the end when everything else, wise and absurd, has been tried.","that was where, when all was said and done",0,0.4733434,0.026656598
"lexical = 60, order = 80 And yet he was glad he had come: the torment that had forced him to leave his house had become less acute as it became less vague, now that Odette’s other life, of which he had had, back then, a sudden helpless suspicion, was now in his grasp, fully illuminated by the lamp, an unwitting prisoner in that room into which, when he chose, he could go to surprise it and capture it; or rather he would knock on the shutters as he often did when he came very late; this way at least, Odette would learn that he knew, that he had seen the light and heard the talking, and that, after having just a moment ago pictured her laughing with the other man at his illusions, he would now be the one to see them, confident in their error, actually outwitted by him whom they believed to be so very far away and who, in fact, already knew he was going to knock at the shutters. And perhaps, what he was feeling at this moment, which was almost pleasant, was also something different from the assuaging of a doubt and a distress: it was a pleasure in knowledge. If, ever since he had fallen in love, things had regained for him a little of the delightful interest they had once had for him, but only insofar as they were illuminated by the memory of Odette, now it was another of the faculties of his studious youth that his jealousy revived, a passion for truth, but for a truth that was likewise interposed between him and his mistress, taking its light only from her, a completely individual truth whose sole object, of an infinite value and almost disinterested in its beauty, was Odette’s actions, her relationships, her plans, her past. At all other periods of his life, the little everyday words and deeds of a person had always seemed worthless to Swann if someone conveyed them to him as the subject of a bit of gossip, he found such gossip meaningless, and, while he listened to it, only the most vulgar part of his attention was interested; these were the times when he felt himself to be most mediocre. But in this strange phase of love, an individual person assumes something so profound that the curiosity he now felt awakening in him concerning the smallest occupations of this woman, was the same curiosity he had once had about History. <sent> And everything he would have been ashamed of until now, spying outside a window, who knows? tomorrow perhaps, to make the indifferent speak skilfully, to bribe the servants, to eavesdrop, no longer seemed to him, as much as the deciphering of texts, the comparison of testimonies and the interpretation of monuments, as methods of scientific investigation of real intellectual value and appropriate to the search for truth. </sent>",The moving in took place at once. During the first few days Gervaise felt as delighted as a child.,0,0.47314596,0.026854038
"lexical = 60, order = 20 He began to put on his robes; a deacon in a surplice asked obsequiously for a hot ember; there was a scent of incense. The maids and men-servants came out from the hall and remained huddled close together before the door. Roska, who never came down from up-stairs, suddenly ran into the dining-room; they began to chase her out; she was scared, doubled back into the room and sat down; a footman picked her up and carried her away. The evening service began. Lavretsky squeezed himself into a corner; his emotions were strange, almost sad; he could not himself make out clearly what he was feeling. Marya Dmitrievna stood in front of all, before the chairs; she crossed herself with languid carelessness, like a grand lady, and first looked about her, then suddenly lifted her eyes to the ceiling; she was bored. Marfa Timofyevna looked worried; Nastasya Karpovna bowed down to the ground and got up with a kind of discreet, subdued rustle; Lisa remained standing in her place motionless; from the concentrated expression of her face it could be seen that she was praying steadfastly and fervently. When she bowed to the cross at the end of the service, she also kissed the large red hand of the priest. Marya Dmitrievna invited the latter to have some tea; he took off his vestment, assumed a somewhat more worldly air, and passed into the drawing-room with the ladies. <sent> Lavretsky for some reason felt a constant urge to smile and say amusing things; but there was confusion in his heart, and he left finally, secretly bewildered…. She seemed deliberately not to notice him; she was possessed by a kind of cold, serious exaltation. Lavretsky was about to sit next to Liza, but she held herself stiffly, almost severely, and did not once glance in his direction. The priest drank four cups of tea, ceaselessly wiped his bald patch with a handkerchief, related among other things that the merchant Avoshnikov had given seven hundred roubles for the gilding of the church ‘cupola’ and informed them of a reliable means of getting rid of freckles. A not unduly lively conversation began. </sent> He felt there was something in Lisa to which he could never penetrate.","Putting her minute lorgnette to her eyes, she saw a law student, his tight-waisted uniform rustling with silk, dart out of the ballroom and up to the flushed girl in the next room who was drinking cordial, and, rolling his ‘r’s in his throat with an unnaturally deep bass voice, snatch the glass of ruby-red cordial from the girl in jest and bashfully take a cold sip.",0,0.47311276,0.026887238
"lexical = 80, order = 40 He began, angrily: “What were you about, sir? Where were your eyes? The copy was wanted; it was wanted in a hurry, and you spoil it.” At this point, his Excellency turned toYevstafy Ivanovitch. I could only catch a word here and there: “Negligence! Carelessness! <sent> You will get us into difficulties!” I would have opened my mouth to say something. I wanted to beg for forgiveness, but I could not; I wanted to run away, but dared not attempt it, and then ... then, Varinka, something happened so awful that I can hardly hold my pen, for shame, even now. </sent> A button—the devil take the button—which was hanging by a thread on my uniform—suddenly flew off, bounced on the floor (I must have caught hold of it accidentally) with a jingle, the damned thing, and rolled straight to his Excellency’s feet, and that in the midst of a profound silence! And that was my only justification, my sole apology, my only answer, all that I had to say to his Excellency! What followed was awful. His Excellency’s attention was at once turned to my appearance and my attire. I remembered what I had seen in the looking-glass; I flew to catch the button! Some idiocy possessed me! I bent down, I tried to pick up the button—it twirled and rolled, I couldn’t pick it up—in fact, I distinguished myself by my agility. Then I felt that my last faculties were deserting me, that everything, everything was lost, my whole reputation was lost, my dignity as a man was lost, and then, apropos of nothing, I had the voices ofTeresa and Faldoni ringing in my ears. At last I picked up the button, stood up and drew myself erect, and if I were a fool I might at least have stood quietly with my hands at my sides! But not a bit of it. I began fitting the button to the torn threads as though it might hang on, and I actually smiled, actually smiled. His Excellency turned away at first, then he glanced at me again— I heard him say to Yevstafy Ivanovitch: “How is this? ... Look at him! ... What is he? ... What sort of man? ...” Ah, my own, think of that! “What is he?” and, “what sort of man?” I had distinguished myself! I heard Yevstafy Ivanovitch say: “No note against him, no note against him for anything, behaviour excellent, salary in accordance with his grade ...” “Well, assist him in some way, let him have something in advance,” says his Excellency.... “But he has had an advance,” he said; “he has had his salary in advance for such and such a time. He is apparently in difficulties, but his conduct is good, and there is no note, there never has been a note against him.” My angel, I was burning, burning in the fires of hell! I was dying.... “Well,” said his Excellency, “make haste and copy it again; Dyevushkin, come here, copy it over again without a mistake; and listen ...” Here his Excellency turned to the others, gave them various instructions and they all went away. As soon as they had gone, his Excellency hurriedly took out his notebook and from it took a hundred-rouble note. “Here,” said he, “take it as you like, so far as I can help you, take it .. ” and he thrust it into my hand. I trembled, my angel, my whole soul was quivering; I don’t know what happened to me, I tried to seize his hand to kiss it, but he flushed crimson, my darling, and—here I am not departing one hair’s breadth from the truth, my own—he took my unworthy hand and shook it, just took it and shook it, as though I had been his equal, as though I had been just such a General as himself. “You can go,” he said; “whatever I can do for you ... don’t make mistakes, but there, no great harm done this time.”","Now we are sitting close together and he could, should begin on what he wants to say. I am waiting impatiently, as I’m sure anyone can understand, because what can this rich man, this millionaire, have to ask of me, an indigent army lieutenant?",0,0.52710944,0.027109444
"lexical = 20, order = 20 As she passed these remarks, they all descended the couch together. Goody Liu adjusted their dresses, and, having impressed a few more words of advice on Pan Erh, they followed Chou Jui’s wife through winding passages to Chia Lien’s house. “This is,” she urged, “just the hour for her meal, and as she is free we had better first go and wait for her; for were we to be even one step too late, a crowd of servants will come with their reports, and it will then be difficult to speak to her; and after her siesta, she’ll have still less time to herself.” As soon as Chou Jui’s wife heard this news, she speedily got up and pressed goody Liu to be off at once.","’s; A long mouth wide open like a fire pot. A gold cap is fastened with bands by the cheek. Straps on his armor seem like scaleless snakes. He holds a rake—a dragon’s outstretched claws; From his waist hangs a bow of half-moon shape. His awesome presence and his prideful mien Defy the deities and daunt the gods. He rushed up toward the two travelers and, without regard for good or ill, lifted the rake and brought it down hard on the Bodhisattva. But he was met by Disciple Hui’an, who cried with a loud voice, “Reckless monster! Desist from this insolence!",0,0.5272353,0.02723533
"lexical = 40, order = 20 ‘Well, yes, the French are good soldiers,’ Mr Povondra observed expertly. ‘ That Jean would stand no nonsense either. Don’t know where he got his strength from. Reeked like a barber’s shop but when he was in a scrap he certainly knew how to fight. But two Newt army corps, that’s not enough. Come to think of it,’ the old gentleman mused, ‘people were better at fighting people. And it didn’t take so long. <sent> Still just concrete dikes, but some bayonet attack, no. This is not a real war,"" Father Povondra said angrily. "" ""There were three million people here, and there were three million people,"" the old man pointed out as the boat rocked, ""and now, heck, it was attacking itself - With those Newts it's been going on for twelve years, and still nothing, just the preparation of better positions - No, in my young years, there used to be battles </sent>","since if there is a volcano at Lisbon, it cannot be somewhere else, since it is unthinkable that things should not be where they are, since everything is well.",0,0.47264567,0.02735433
"lexical = 60, order = 60 <sent> He lived, as it were, with his eyes downcast: he found it loathsome and unbearable to look. He and they regarded each other with distrust and hostility. It seemed as if he and they belonged to different nations. In general and most of all, he was surprised by the terrible and insuperable abyss that separated him from all these common people. He knew and understood the general reasons for such a separation; but he had never realized before that these reasons were in fact so profound and so powerful. In prison, in his surroundings, there was a great deal that he didn’t see, of course, and that he didn’t want to see. But in the end, a great deal began to surprise him, and he, as if unintentionally, began to notice things that he hadn’t even suspected before. </sent> In prison there were also exiled Poles, political criminals. They simply considered all these people to be ignoramuses and claps and despised them from above; but Raskolnikov could not look like that: he clearly saw that these ignoramuses were in many ways much smarter than these same Poles. There were also Russians, who also despised this people too much - one former officer and two seminarians; Raskolnikov clearly noticed their mistake.","I have the heart of a soldier rather than of a civilian, he used to say of himself. He had not even formed a definite idea of the fundamental principles of the reforms connected with the emancipation of the serfs, and only picked it up, so to speak, from year to year, involuntarily increasing his knowledge by practice. And yet he was himself a landowner. Pyotr Ilyitch knew for certain that he would meet some of Mihail Makarovitch's visitors there that evening, but he didn't know which. As it happened, at that moment the prosecutor, and Varvinsky, our district doctor, a young man, who had only just come to us from Petersburg after taking a brilliant degree at the Academy of Medicine, were playing whist at the police captain's. Ippolit Kirillovitch, the prosecutor (he was really the deputy prosecutor, but we always called him the prosecutor), was rather a peculiar man, of about five and thirty, inclined to be consumptive, and married to a fat and childless woman.",0,0.52742827,0.02742827
"lexical = 60, order = 80 Pierre closed the boxes regretfully; he left there a hundred and nine guns which he would willingly have distributed; however, he now had to divide the cartridges. And as this corner was dark, one of the gentlemen brought the taper near, whereupon another conspirator—a burly pork-butcher, with immense fists—grew angry, declaring that it was most imprudent to bring a light so close. They strongly approved his words, so the cartridges were distributed in the dark. Of these, there were two large barrels full in the furthest corner of the cart-shed, sufficient to defend Plassans against an army.",What did he do with these riches of time?,0,0.527655,0.027655005
"lexical = 20, order = 100 I met my cousin Sasha. To see her going to wrack and ruin shocked me terribly. Moreover, it has reached me, through a side wind, that she has been making inquiry for me, and dogging my footsteps, under the pretext that she wishes to pardon me, to forget the past, and to renew our acquaintance. Well, among other things she told me that, whereas you are not a kinsman of mine, that she is my nearest relative; that you have no right whatever to enter into family relations with us; and that it is wrong and shameful for me to be living upon your earnings and charity. Also, she said that I must have forgotten all that she did for me, though thereby she saved both myself and my mother from starvation, and gave us food and drink; that for two and a half years we caused her great loss; and, above all things, that she excused us what we owed her. Even my poor mother she did not spare. Would that she, my dead parent, could know how I am being treated! But God knows all about it.... Also, Anna declared that it was solely through my own fault that my fortunes declined after she had bettered them; that she is in no way responsible for what then happened; and that I have but myself to blame for having been either unable or unwilling to defend my honour. Great God! WHO, then, has been at fault? According to Anna, Hospodin [Mr.] Bwikov was only right when he declined to marry a woman who—But need I say it? It is cruel to hear such lies as hers. What is to become of me I do not know. I tremble and sob and weep. Indeed, even to write this letter has cost me two hours. At least it might have been thought that Anna would have confessed HER share in the past. Yet see what she says!... For the love of God do not be anxious about me, my friend, my only benefactor. <sent> Thedora is over apt to exaggerate matters. I am not REALLY ill. I have merely caught a little cold. I caught it last night while I was walking to Bolkovo, to hear Mass sung for my mother. Ah, mother, my poor mother! Could you but rise from the grave and learn what is being done to your daughter! </sent>","My hearers may have been young men, or well off; certainly they cannot have been laughing with evil intent at what I had said.",0,0.527764,0.027764022
"lexical = 80, order = 20 The baron knew no end of embracing Candide; he called him his brother, his deliverer. “Perhaps,” said he, “my dear Candide, we shall be fortunate enough to enter the town sword in hand, and recover my sister Cunégonde.” “Ah! that is all I desire,” replied Candide, “for I intended to marry her; and I hope I shall still be able to.” “Insolent fellow!” replied the baron. “You! you have the impudence to marry my sister, who bears seventy-two quarterings! Really I think you are very presumptuous to dare so much as to mention such an audacious design to me.” Candide, thunderstruck at the oddness of this speech, answered: “Reverend father, all the quarterings in the world are of no significance. I have rescued your sister from a Jew and an Inquisitor; she is under many obligations to me, and she wants to marry me. My master Pangloss always told me that all people are by nature equal. Therefore, I will certainly marry your sister.” “We will see about that, villain!” said the Jesuit baron of Thunder-ten-tronckh, and struck him across the face with the flat side of his sword. <sent> Candide in an instant drew his rapier, and plunged it up to the hilt in the Jesuit’s body; but in pulling it out, reeking hot, he burst into tears. </sent> “Good God,” cried he, “I have killed my old master, my friend, my brother-in-law. I am the best man in the world, and yet I have already killed three men; and of these three two were priests.”","Just how it all really happened, God alone knows; it would be better for the reader, if he is willing, to make up the end of that story for himself. The main thing is that their connections with the smugglers, hitherto covert, now became overt. Even though the State Councilor was ruined himself, he had also cooked his co-worker’s goose for him. Both officials were arrested, all their worldly goods were inventoried, impounded, and confiscated, and all this broke suddenly, like a thunderbolt, over their heads. They came to, as if out of a daze, and saw with horror what they had done. The State Councilor, in the Russian manner, took to drink out of sorrow, but the Collegiate Councilor stood firm. He had been able to secrete a part of his funds, no matter how keen the scent of the higher-ups who had trooped together for the investigation; he brought into play all the fine dodges of a mind by now all too experienced and knowing people all too well: on one he’d work through the charm of his manners, on another through a touching speech, on a third through the use of the insidious incense of flattery, which in any case could do no harm in the matter; on a fourth he would use a little bribe; in short, he worked the business all around in such a way that at last he was dismissed with less ignominy than his co-worker, and got away without having to go through a trial on a criminal charge. But he had neither any great capital remaining, nor any of the sundry little thingamabobs from abroad; nothing remained to him: other willing hands had been found to grab everything that had been his.",0,0.471938,0.028061986
"lexical = 40, order = 60 I play along, or rather, am played like a marionette, sometimes grabbing my neighbor's wooden hand and shuddering. I don't really know why I get up, why I go to sleep. I stand in front of a rarity box and see the males and little horses moving around in front of me, and I often ask myself whether it isn't optical fraud. In the evening I resolve to enjoy the sunrise and cannot get out of bed; during the day I hope to enjoy the moonlight and stay in my room.","“Relax, master,” said Monkey, “there's no need to worry. It's getting late, so you'd better sit on the bank while I go and beg some food. When you've eaten that you can go to sleep, and we can decide what to do tomorrow morning.” “Good idea,” said Pig. “Be as quick as you can.”",0,0.4719228,0.028077185
"lexical = 40, order = 20 Yes, however, enough about this matter; I'm writing it all like this, my angel, for the sake of pampering, to amuse you. Farewell, my dove! I scribbled a lot for you here, but this, in fact, is because I am in the most cheerful state of mind today. We all dined together today at Ratazyaev's, so (they are naughty, mother!) they launched such novels ... well, what can you write about it! You just look, don’t come up with anything about me, Varenka. I'm all like that. I’ll send books, I’ll certainly send them ... There’s only one essay going around Paul de Coca’s hands, only there won’t be Paul de Coca for you, mother, ... No, no! Paul de Coq is no good for you. They say about him, mother, that he brings all Petersburg critics to noble indignation. <sent> I am sending you a pound of sweets - I bought it for you on purpose. Eat, darling, and remember me with every candy. Only you don’t gnaw on a lollipop, but just suck on it, otherwise your teeth will ache. And you, maybe, and candied fruit love? </sent> - you will write. Well, goodbye, goodbye. Christ be with you, my dear. And I will stay forever","It will always be my one happiness in life. Pray, therefore, leave me that happiness, and do not seek to cross me in it.",0,0.52811015,0.028110147
