sentence1,sentence2,label,p,pred
"lexical = 100, order = 100 ""","“How can we?” said the officers. “Though the leaders are not scared, the horses are spent.”",0,0.49816898,0
"lexical = 20, order = 100 At last the head waiter put down the newspaper with a yawn, assured himself through a glance that Karl was still present, and switched on the bell on the table telephone. He shouted hello several times, but there was no answer. “There’s no answer,” he said to the head porter. The latter, who was, Karl thought, following the telephone conversation with particular interest, said: “Well, it’s a quarter to six. She must be awake by now. Try to make it ring louder.” At that moment, without further prompting, an answering call came through. “Hello, this is Head Waiter Isbary,” said the head waiter. “Good morning, Madame Head Cook. But I hope I haven’t awakened you. I’m very sorry. Yes, yes, it’s already a quarter to six. All the same, I’m truly sorry I gave you a fright. You should turn off the telephone when you go to sleep. No, no, I don’t really have any excuse, especially given the trivial nature of the affair I wish to discuss with you. But of course I have time, please go on, and if you don’t mind, I shall remain on the line. She must have run to the telephone in her nightdress,” the head waiter smilingly informed the head porter, who throughout this exchange had been bent over the telephone apparatus with a tense expression on his face. “I did wake her. She’s usually awakened by the little girl who does her typewriting and who, quite exceptionally, must have neglected to do so today. I’m sorry I startled her; she’s already nervous enough.” “Why has she stopped talking?” “She’s gone to find out what happened to the girl,” replied the head waiter, who had already put the receiver to his ear, since the telephone was ringing again. “She’ll turn up all right,” he continued, speaking into the telephone. “You shouldn’t let everything scare you so. You really need a complete rest. Well, here’s my little question. There’s a lift boy, called”—he turned around and glanced inquiringly at Karl, who was paying close attention and could therefore help by giving his name—“well, called Karl Rossmann; if my memory serves me right, you took a certain interest in him; unfortunately, he did little to repay your kindness, left his post without permission, causing me great difficulties of still unknown dimensions, so I’ve just dismissed him. <sent> I hope you won’t take it amiss. </sent> What do you mean? Dismissed, yes, dismissed. But I told you that he left his post. No, dear Madame Head Cook, I really cannot yield to you in this instance. It’s a question of my authority, there’s a great deal at stake here; it takes only one such boy for the entire gang to go bad. One has to be devilishly alert, especially with those lift boys. No, no, in this case I cannot do you a favor, although I always very much endeavor to defer to your wishes. And if despite all this I did leave him here, it would serve no other purpose than to keep my blood boiling; and indeed it is for your sake, yes, for your sake, Head Cook, that he cannot stay. He certainly doesn’t deserve the interest you take in him, and since I not only know him but you too, I realize that this would inevitably create the most grievous disappointments for you, and I wish to spare you those at all costs. I’m being very frank with you, even though the obstinate boy we’re talking about is standing only a few steps away. He’s dismissed, no, no, Head Cook, entirely dismissed. No, no, he’s not being transferred to some other work, he’s completely unusable. Besides, I keep on hearing additional complaints. For instance, the head porter, what was that again, Feodor; well, the head porter has been complaining about the boy’s cheekiness and impoliteness. Beg your pardon, you’re saying this won’t suffice? Listen, Madame Head Cook, you’re going against your own nature merely for the sake of this boy. And you mustn’t pester me like this.”",I hope you’re not taking this to heart.,1,0.6111499,1
"lexical = 60, order = 100 After his sudden and unexpected meeting with Liza, which I have already described, he set off again in an even greater state of oblivion. The high road ran half a verst from Skvoreshniki, and strangely enough, he didn’t even notice at first how he had come to be on it. It was unbearable for him just then to think anything through or even to be clearly aware of anything. The fine rain now stopped, now began again; he didn’t even notice the rain. Nor did he notice that he had thrown the bag over his shoulder and that made it easier for him to walk. He must have gone something like a verst or a verst and a half when he suddenly stopped and looked around. The old, black and rutted road stretched before him in an unbroken thread, with white willows planted on either side. To the right there was an utterly bare spot, where the harvest had long ago been reaped; to the left were bushes, and beyond them a wooded area. And in the distance, in the far distance, the barely perceptible line of the railway ran crosswise, and on it the faint smoke of some train, but no sound could be heard. Stepan Trofimovich quailed somewhat, but only for a moment. After sighing for no particular reason, he set his bag by a willow tree and sat down to rest. As he moved to sit down, he felt a chill and wrapped himself in his plaid; then, suddenly noticing the rain, he opened his umbrella over himself. He remained sitting for a rather long time like this, moving his lips now and then and firmly gripping the umbrella handle in his hands. Various images scudded before him in a feverish train, one rapidly succeeding the other in his mind. ‘Lise, Lise,’ he thought, ‘and with her, ce Maurice… Strange people… Well, wasn’t that a strange fire, and what were they talking about, and what people were murdered? … I think Stasie hasn’t had time to find out anything yet and is still waiting for me with a cup of coffee… <sent> Cards? </sent> Did I actually lose to some people at cards? Hmm… in this Russia of ours, during the time of so-called serfdom… Oh, my God, and Fedka?’",A game of cards?,1,0.6111499,1
"lexical = 20, order = 80 Now (as I did not know at the time the influence that this family must have had on my life), this statement should have seemed to me pointless, but it caused me great suffering, that experienced by a self, largely abolished for a long time, to be separated from Gilberte. The family of the director of the Ministry of Posts.","I must grant him this, however: he was kind enough to add that, if he had ever deplored his prejudice in the matter, it was in my case, since he thought that we would be happy and well matched in our union.",0,0.49725348,0
"lexical = 40, order = 40 <sent> He kept running constantly to Katerina Ivanovna herself for every little thing, even searching for her at the shopping arcade, persistently calling her “Madame Ensign.” She finally grew so sick and tired of him, even though at first she would say that she would have been completely lost had it not been for this “obliging and generous” man. Katerina Ivanovna had provided the purchases herself, with the help of one lodger, some pitiful Pole, who was living at Madame Lippevekhsel’s for some reason or other, and who’d immediately volunteered to assist Katerina Ivanovna with her errands, and had run around all the day before, and had raced around all that morning with his tongue hanging out, apparently hoping that this activity would be noticed by everyone. There wasn’t a great deal of wine or an array of different kinds, nor was there any Madeira: that was an exaggeration; but there was some wine. It was characteristic of Katerina Ivanovna to paint everybody and anybody she met in the best and brightest colors, to praise him such that others felt embarrassed, to conceive of various circumstances on their behalf that had never existed, to believe completely sincerely and wholeheartedly in their existence, and then all at once, suddenly, to be disillusioned, break off with them, humiliate them, and banish the person she had literally worshipped only a few hours ago. There was vodka, rum, and Lisbon wine, all of very poor quality, but all in sufficient quantity. As for the food, besides the traditional kutya,* there were three or four dishes (including pancakes, incidentally), all from Amaliya Ivanovna’s kitchen; in addition, two samovars were brought in to provide tea and punch after the meal. </sent> She had a naturally merry, lively and peace-loving disposition, but due to her continual failures and misfortunes she had come to desire so keenly that everyone should live in peace and joy and should not dare to break the peace that the slightest problem, the smallest disaster reduced her almost to a frenzy, and she would pass in an instant from the brightest hopes and fancies to cursing her fate and raving and knocking her head against the wall. Amalia Ivanovna, too, suddenly acquired extraordinary importance in Katerina Ivanovna’s eyes and was treated by her with extraordinary respect, probably only because Amalia Ivanovna had thrown herself heart and soul into the preparations. She had undertaken to lay the table, to provide the linen, crockery, etc., and to cook the dishes in her kitchen, and Katerina Ivanovna had left it all in her hands and gone off to the cemetery. Everything had been well done. Even the tablecloth was nearly clean; the crockery, knives, forks and glasses had been lent by different lodgers and were naturally of all shapes and patterns, but the table was properly laid at the time fixed, and Amalia Ivanovna, feeling she had done her work well, had put on a black silk dress and a cap with new mourning ribbons and met the returning party with some pride. This pride, though justifiable, displeased Katerina Ivanovna for some reason: “as though the table could not have been laid except by Amalia Ivanovna!” She disliked the cap with its new ribbons, too. “Could she be so dismissive, the stupid German, because she was the mistress of the house and had agreed as a favor to help her poor tenants! As a favor! Imagine! Katerina Ivanovna’s father, who had been a colonel and almost a governor, had sometimes had the table set for forty people, and anyone like Amalia Ivanovna, or rather Ludwigovna, would not have been allowed into the kitchen.” Katerina Ivanovna, however, put off expressing her feelings for the time being and contented herself with treating her coldly, though she decided inwardly that she would certainly have to put Amalia Ivanovna down and set her in her place, for goodness only knew how highly she thought of herself. Katerina Ivanovna was irritated too by the fact that hardly any of the tenants whom she had invited had come to the funeral, except the Pole who had just managed to run into the cemetery, while to the memorial dinner the poorest and most insignificant of them had turned up, the wretched creatures, many of them not quite sober. The older and more respectable ones among them stayed away, as if by common consent. Peter Petrovich Luzhin, for instance, who could be described as the most respectable of all the tenants, did not appear, though Katerina Ivanovna had the evening before told the whole world, that is Amalia Ivanovna, Polenka, Sonia and the Pole, that he was the most generous, noble-hearted man with a large property and vast connections, who had been a friend of her first husband’s, and a guest in her father’s house, and that he had promised to use all his influence to secure her a considerable pension. It must be noted that when Katerina Ivanovna praised anyone’s connections and fortune, it was without any ulterior motive, entirely disinterestedly, for the mere pleasure of increasing the importance of the person praised. Probably “taking his cue” from Luzhin, “that contemptible wretch Lebeziatnikov had not turned up either. Why did he think so highly of himself? He was only invited out of kindness and because he was sharing the same room with Peter Petrovich and was a friend of his: it would have been awkward not to invite him.” Among those who failed to appear were “the genteel lady and her old-maidish daughter,” who had only been lodgers in the house for the last fortnight, but had several times complained of the noise and uproar in Katerina Ivanovna’s room, especially when Marmeladov had come back drunk. Katerina Ivanovna heard this from Amalia Ivanovna who, quarrelling with Katerina Ivanovna, and threatening to turn the whole family out of doors, had shouted at her that they “were not worth the foot” of the honorable lodgers whom they were disturbing. Katerina Ivanovna determined now to invite this lady and her daughter, “whose foot she was not worth,” and who had turned away haughtily when she met them casually, so that they might know that “she was more noble in her thoughts and feelings and did not harbor malice,” and might see that she was not accustomed to her way of living. She had proposed to make this clear to them at dinner with allusions to her late father’s governorship, and also at the same time to hint that it was extremely stupid of them to turn away on meeting her. The fat colonel-major (he was really a discharged officer of low rank) was also absent, but it appeared that he had “not been himself ” for the last two days. The party consisted of the Pole, a wretched looking clerk with a spotty face and a greasy coat, who had not a word to say for himself and smelt abominably, and a deaf and almost blind old man who had once been in the post office and who had been maintained by someone at Amalia Ivanovna’s for as long as anyone could remember. A retired clerk of the commissariat department came, too; he was drunk, had a loud and extremely indecent laugh and, just imagine—he came without a waistcoat! One of the visitors sat straight down at the table without even greeting Katerina Ivanovna. Finally, one person with no suit on appeared in his dressing gown, but this was too much, and the efforts of Amalia Ivanovna and the Pole succeeded in removing him. The Pole brought with him, however, two other Poles who did not live at Amalia Ivanovna’s and whom no-one had seen here before. All this irritated Katerina Ivanovna intensely. “For whom had they made all these preparations then?” To make room for the visitors the children had not even had places laid for them at the table; but the two little ones were sitting on a bench in the furthest corner with their dinner laid on a box, while Polenka, as the biggest girl, had to look after them, feed them, and keep their noses wiped like well-bred children’s. Katerina Ivanovna, in fact, could hardly help meeting her guests with increased dignity, and even arrogance. She stared at some of them with particular severity, and loftily invited them to take their seats. Rushing to the conclusion that Amalia Ivanovna must be responsible for those who were absent, she began treating her with extreme indifference, which the latter promptly observed and resented. Such a beginning was not a good omen for the end. All were seated at last.","There was not a large selection of wines, nor was there Madeira; but wine there was nevertheless. There was vodka, rum and Lisbon wine, all of the poorest quality but in sufficient quantity. Besides the traditional rice and honey, there were three or four dishes, one of which consisted of pancakes, all prepared in Amalia Ivanovna’s kitchen. Two samovars were boiling in order that tea and punch might be offered after dinner. Katerina Ivanovna had herself seen to purchasing the provisions, with the help of one of the lodgers, an unfortunate little Pole who had somehow been stranded at Madame Lippewechsel’s. He promptly put himself at Katerina Ivanovna’s disposal and had been running around all day as fast as his legs could carry him, and was very anxious that everyone should be aware of it. For every minor problem he ran to Katerina Ivanovna, even hunting her out at the market, at every instant called her “Pani.” She was thoroughly sick of him before the end of it, though she had declared at first that she could not have got on without this “serviceable and magnanimous man.” It was one of Katerina Ivanovna’s characteristics to paint everyone she met in the most glowing colors. Her praises were so exaggerated as to be embarrassing on occasion; she would invent various circumstances to the credit of her new acquaintance and quite genuinely believe in their reality. Then all of a sudden she would be disillusioned and would rudely and contemptuously repulse the person she had been literally adoring only a few hours previously.",1,0.61242557,1
"lexical = 40, order = 80 ""Certainly, Engineer, certainly."" Mr. Settembrini's voice was soft, resigned, and yet contained a slight tremor. ' You can answer me that, and therefore answer me. Well, I'm willing to answer. <sent> In brief, it is true that I visit him, that he visits me, that we take our strolls together. I live under the same roof with the gentleman, it was inevitable that we would meet, that one thing would lead to another, that we would become acquainted. Herr Naphta is a man of intellect—and that is rare. He is loquacious by nature—and so am I. Let those who would judge me do so— I took advantage of the opportunity to cross intellectual swords with an opponent who is, after all, my equal. We argue. There is no one else, far and wide. </sent> We quarrel to the death almost every day, but I confess that the contradiction and hostility of his thoughts makes me all the more appealing to meet him. I need the friction. Alignments don't live if they don't have a chance to fight, and—I'm settled in mine. How could you say the same about yourself - you, lieutenant, or you too, engineer? You are unarmed against intellectual delusion, you are exposed to the danger of being damaged in spirit and soul under the influence of this half-fanatical, half-malicious rabble-rousing.”","I live under the same roof with this gentleman, encounters are inevitable, one word leads to another, one makes acquaintances. Mr. Naphta is a man of brains - that is rare. He is a discursive nature - so am I. Judge me whoever will, but I make use of the opportunity to cross the sword of the idea with an opponent who is at least an equal. I have nobody far and wide... In short, it's true, I come to him, he comes to me, we also promenade together. we argue.",1,0.61254144,1
"lexical = 60, order = 20 I feel dreadfully upset. Listen what has happened here. I foresee something momentous. Judge yourself, my precious friend; Mr. Bykov is in Petersburg, Fedora met him. He was driving, he ordered the cab to stop, went up to Fedora himself and began asking where she was living. At first she would not tell him. Then he said, laughing, that he knew who was living with her. (Evidently Anna Fyodorovna had told him all about it.) Then Fedora could not contain herself and began upbraiding him on the spot, in the street, reproaching him, telling him he was an immoral man and the cause of all my troubles. He answered, that one who has not a halfpenny is bound to have misfortunes. Fedora answered that I might have been able to earn my own living, that I might have been married or else have had some situation, but that now my happiness was wrecked for ever and that I was ill besides, and would not live long. To this he answered that I was still young, that I had still a lot of nonsense in my head and that my virtues were getting a little tarnished (his words). Fedora and I thought he did not know our lodging when suddenly, yesterday, just after I had gone out to buy some things in the Gostiny Dvor he walked into our room. I believe he did not want to find me at home. He questioned Fedora at length concerning our manner of life, examined everything we had; he looked at my work; at last asked, “Who is this clerk you have made friends with?” At that moment you walked across the yard; Fedora pointed to you; he glanced and laughed; Fedora begged him to go away, told him that I was unwell, as it was, from grieving, and that to see him in our room would be very distasteful to me. He was silent for a while; said that he had just looked in with no object and tried to give Fedora twenty-five roubles; she, of course, did not take it. What can it mean? What has he come to see us for? I cannot understand where he has found out all about us! <sent> I am lost in conjecture. </sent> Fedora says that Axinya, her sister-in-law, who comes to see us, is friendly with Nastasya the laundress, and Nastasya’s cousin is a porter in the office in which a friend of Anna Fyodorovna’s nephew is serving. So has not, perhaps, some ill-natured gossip crept round? But it is very possible that Fedora is mistaken; we don’t know what to think. Is it possible he will come to us again! The mere thought of it terrifies me! When Fedora told me all about it yesterday, I was so frightened that I almost fainted with terror! What more does he want? I don’t want to know him now! What does he want with me, poor me? Oh! I am in such terror now, I keep expecting Bykov to walk in every minute. What will happen to me, what more has fate in store for me? For Christ’s sake, come and see me now, Makar Alexyevitch. Do come, for God’s sake, come.",I'm at a loss.,1,0.61254144,1
"lexical = 40, order = 40 - ""Where did you get the earrings?"" - ""Found on the panel."" - ""We've never heard anything so special."" "" - ""Didn't you hear what, what noise and other things?"" - ""Why didn't you come to work with Mitrey the next day?"" - ""Because, etta, I went on a spree."" “I don’t know to know, I don’t know to know. - ""Where did you go for a walk?"" - "" First from Afanasy Pavlych, on the third day, I heard in a drunken room. "" “Did you know, Mikolai, on that very day that such and such a widow was killed and robbed with her sister on such and such a day and hour?”","Their hair hung about their shoulders, and they were barefooted. They danced and skipped and went through their performance outside. The guests inside clapped their hands and applauded their skill, and the soldiers joined in the choruses. Presently, at a signal from their father, two of Yang Feng's sons bore two goblets to Meng Huo and Meng You. Meng Huo and Meng You took the cups and were raising them to their lips when Yang Feng shouted a single word of command, and, instantly, the cupbearers had the two brothers out of their seats and helpless in their hands. At this, Duo Si jumped up to run away, but Yang Feng gripped him, and he was a prisoner too.",0,0.49609384,0
"lexical = 40, order = 40 'But, dear Fraulein Edith, don't look to me for mysterious motives. <sent> When a few dozen men are harnessed to the same cart, one always pulls harder than the others, and when it’s a question of promotion and seniority, it’s easy to tread on the toes of the man ahead of you. Well, from within things don’t look nearly so splendid, and as for all the vaunted camaraderie, it sometimes lets you down with a bump. It has never entered my head to ask myself why I go to see this person and that, why I like some people and not others. On my word ... I really can’t give you any more coherent reason than that I come here again and again ... simply because I like coming here and because I feel a hundred times happier here than anywhere else. I think you civilians are rather too apt to picture the life of a cavalryman as something out of light opera, an everlastingly riotous, gay existence, a sort of perpetual feast. After all, you know me well enough to know that I am the sort of person who doesn’t think a great deal about his own motives. </sent> You have to be careful with every word you say, you're never quite sure if you're not going to arouse the displeasure of the bigheads; there is always thunderstorm hanging in the air. Service comes from serving, and serving is dependent. And then, a barracks and an inn table are never really a home; no one needs one there and no one cares about one. Yes, yes, it's sometimes quite jolly with the comrades, but you never really get any ultimate sense of security. On the other hand, when I come to you, I put away all doubts with the saber, and when I chat with you so comfortably, then...""","After all, you know me enough to know that I'm someone who doesn't think much about myself. I swear to you, it has never occurred to me to examine myself, why I go to this and that, why I like some people and not others. My word - I really can't tell you anything smarter or stupider than that I keep coming to you - precisely because I like coming to you and because I feel a hundred times better here than anywhere else. I think you imagine our cavalry a bit too much like the operetta, always smart, always funny, a kind of eternal church festival. Well, things don't look so lavish from the inside, and even with the much-vaunted camaraderie, things get a little windy at times. Where a few dozen are harnessed to the same cart, one always pulls harder than the other, and where there are advancements and rankings, it's easy to step on the toes of the man in front.",1,0.61323655,1
"lexical = 40, order = 40 What man, what father, could be angry with a son for returning to him suddenly, for falling on his neck, and exclaiming, ""I am here again, my father! I am happy only where thou art, and in thy presence am I content to suffer or enjoy."" forgive me if I have anticipated my journey, and returned before the appointed time! The world is everywhere the same, -- a scene of labour and pain, of pleasure and reward; but what does it all avail? Father, whom I know not, -- who wert once wont to fill my soul, but who now hidest thy face from me, -- call me back to thee; be silent no longer; thy silence shall not delay a soul which thirsts after thee.","and Faldoni there too, and he is at one with them ; I sent him today to the sausage shop, so bring something; does not go and only, there is a thing, he says! “But you have to,” I say. “No, he says, he’s not obliged, you don’t pay money to my mistress, so I don’t owe you.” I could not stand an insult from him, from an uneducated peasant, and even told him a fool; and he told me - ""I heard from a fool. "" I think that he said such rudeness to me from drunken eyes, - and I say, you, they say, are drunk, you are such a man! and he told me: “Did you bring something to me?",0,0.49523938,0
"lexical = 40, order = 40 When she put them on their knees at the porch, they were still in slippers, whatever they were, but in cloaks, everything was as it was, but merchant children; and then the barefoot ones went running: the child’s clothes are on fire, you know. Well, what about the children: there would be sunshine Well, they helped at first, and then went to get hired. The mother screamed with her chicks, drove the orphans out of the house, and not only out of malice, but sometimes a person himself does not know by what impulse he stands his ground. Yes, but what kind of earnings do we have, besides the factories; there he will wash the floors, there he will fly out in the garden, there he will heat a bathhouse, and with a baby in his arms he will howl; and four others are running down the street in shirts.","The mother wailed with her nurselings. He turned the orphans out of the house, and not from spite only, for, indeed, a man sometimes does not know himself what drives him to carry out his will. Well, people helped her at first and then she went out to work for hire. But there was little to be earned, save at the factory; she scrubs floors, weeds in the garden, heats the bath-house, and she carries the babe in her arms, and the other four run about the streets in their little shirts. When she made them kneel down at the church porch they still had little shoes, and little jackets of a sort, for they were merchant's children but now they began to run barefoot. A child soon gets through its little clothes we know. Well, the children didn't care:",1,0.6139312,1
"lexical = 40, order = 60 At the Place Saint-Michel there were many vehicles, and pedestrians hurrying here and there; several times we were caught between two carriages, and then he would take a breath and relax a bit, and there would be a bit of hopping and nodding. <sent> It went well. His will had been breached in two places, and in submitting his obsessed muscles had been left with a mild, goading animation and that compulsive two-beat rhythm. But the stick was still in its place, and the hands looked grim and wrathful; in this way, we walked out on to the bridge, and all was well. Maybe that was the stratagem by which his cornered malady meant to get the better of him. </sent> But now his walk became noticeably uncertain; first he ran two steps, then he stopped. Stopped. His left hand gently let go of the cane, and rose so slowly that I could see it tremble in the air. He pushed his hat back slightly and drew his hand across his brow. He turned his head slightly, and his gaze wobbled over sky, houses, and water, without grasping a thing. And then he gave in. The cane was gone, he stretched out his arms as if he were trying to fly, and some kind of elemental force exploded from him and bent him forward and dragged him back and made him keep nodding and bowing and flung a horrible dance out of him into the midst of the crowd. For he was already surrounded by people, and I could no longer see him.","Perhaps that was the trick by which the imprisoned illness hoped to subdue him. His willpower had cracked in two places, and the damage had left in his possessed muscles a gentle, alluring stimulation and this compelling two-beat rhythm. But the cane was still in its place, and the hands looked annoyed and angry. As we stepped onto the bridge, it was all right. It was still all right.",1,0.6141626,1
"lexical = 40, order = 60 As he walked on, his mood was softened by the bright, warm morning and the unceasing birdsong in the air. A cart came driving toward him; the boy driver says hello, Nagel does likewise, and a trailing dog wags his tail and looks him straight in the eye.... <sent> He mourned over it yet; he had laid down to rest full of pleasure at having come to an end, a mild joy had permeated him, until he closed his eyes and began to sleep. Now Dagny had gotten up, maybe she had already gone out, and he had not been able to please her in any way. How he felt despised! But why had he not succeeded in dying honestly and honestly tonight? </sent> Miniman had added one more kindness to the many others his heart overflowed with, he had done him a favor and saved his life—the very same favor he himself had once done a stranger, an unfortunate who didn’t want to land in Hamburg. It was on that occasion he had earned his lifesaving medal, heh-heh, earned his lifesaving medal! Oh sure, you save people, you don’t hesitate to do a good deed sometimes, you go straight ahead and save people from death!","But why hadn’t he managed to die last night, fairly and squarely? He still grieved over it. He had laid himself to rest feeling quite satisfied to have reached the end; he was filled with a gentle happiness until he closed his eyes and fell asleep. By this time Dagny was up, maybe she had already gone out, and he hadn’t been able to do anything nice for her. He couldn’t have felt more ignominiously taken in!",1,0.6142783,1
"lexical = 40, order = 40 This was the period in her career when Nana’s star blazed with ever-increasing brilliance and her vicious life loomed even larger on the horizon of vice of Paris. Her shameless luxury, her majestic, total disregard for money, so that whole fortunes melted away before everyone’s eyes, had the capital at her feet. Her grand residence was like some glowing furnace where desire was constantly at white heat and her slightest breath could turn gold into fine ash, to be swept away by the wind. Nobody had ever seen such raging extravagance. <sent> This courtesan, who had the tastes of a parrot and gobbled up radishes and burnt almonds and pecked at the meat upon her plate, had monthly table bills amounting to five thousand francs. The great house seemed to have been built over a gulf in which men--their worldly possessions, their fortunes, their very names--were swallowed up without leaving even a handful of dust behind them. </sent> The waste in her kitchen was indescribable, a gigantic haemorrhage, with whole barrels of wine being guzzled and her bills swelling to grotesque proportions as they passed through three or four different hands. The kitchen was under the complete control of Victorine and François; here they would entertain their friends, not forgetting a whole tribe of cousins whose families they kept supplied with cold meats and unlimited quantities of beef-stock. Julien insisted on getting his rake-off from the tradesmen, and every pane of glass, replaced at a cost of one franc, carried a 50 per-cent surcharge for himself; Charles devoured oats by the bushel for his horses, buying double the quantity required and selling off at the back-door whatever was delivered at the front. And at the centre of this wholesale looting operation, like the ransacking of a captured town, Zoé was artfully contriving to save appearances, and covering everybody else ’s thefts in order to include and protect her own. But even worse was the waste: yesterday’s left-overs went straight into the rubbish bin, together with piles of food the servants had got tired of; glasses smeared with sugar, gas-jets left burning full on, threatening to blow up the house; spitefulness, neglect, and bungling, everything that could accelerate the ruin of a household plundered by so many greedy mouths. Upstairs, aided and abetted by the mistress, the collapse was going ahead even more merrily: dresses costing ten thousand francs, worn twice before being discarded and sold off by Zoé; jewellery left mouldering in drawers; stupid purchases, the ‘latest thing’, forgotten the following day and tipped out into the street. She was incapable of seeing anything expensive without wanting to acquire it, swamping herself in floods of flowers and trinkets, all bought on impulse; and the more expensive these things were, the happier she was. She couldn’t hang on to anything: in her dainty white fingers everything disintegrated, withered, or got filthy; strewn around in her wake you’d find tatty, muddy rags, every kind of miscellaneous rubbish. And then, after spending money like water, she was hit by the big bills: twenty thousand francs at the milliner’s, thirty thousand for the linen-draper, twelve thousand for the shoemaker; her stables mopped up another fifty thousand; and in six months she ran up a bill for one-hundred-and-twenty thousand francs with her dressmaker. Without making any change in a life-style which Labordette had estimated to cost an average of four hundred thousand francs, in her very first year she got through a million francs. She couldn’t believe it herself: where on earth had all that money gone? Not even the barrow-loads of cash from the men lining up to get her to bed could stem the flood undermining the foundations of her opulent mansion, which was tottering under the strain.","We are not greedy, no, but, nevertheless, give us money, more, more, as much money as possible, and you will see how generously, with what contempt for despicable metal, we scatter them in one night in unrestrained revelry. And if they don't give us money, we'll show how we can get it when we really want to. But more on that later, we will follow in order. First of all, we have before us a poor abandoned boy, “in the backyard without boots,” as our venerable and respected fellow citizen put it earlier, alas, of foreign origin! I will repeat once again - I will not concede the defense of the defendant to anyone! I am an accuser and I am a defender.",0,0.494507,0
"lexical = 0, order = 100 But,’ I laughingly went on, ‘you little hussy","Tuesday, March 28, 1944",0,0.49432397,0
"lexical = 40, order = 100 “And indeed, she was fine: tall, slim, with black eyes like a hill chamois14 that cast a look straight into your soul. Pechorin, in his reverie, didn’t take his eyes off her, and she looked over at him from under her brow fairly often too. But it wasn’t only Pechorin who admired the winning princess: from the corner of the room two other eyes were looking at her, fixed and fiery. I looked over and recognized my old acquaintance Kazbich. He was, you understand, neither peaceable nor unpeaceable as it were. There were lots of suspicions about him, even though he wasn’t ever discovered making even one bit of mischief. Sometimes, he would bring sheep to us at the fortress, and he sold them cheaply —he never haggled. You would give what he asked—come what may, he wouldn’t bend. They say that he loves to roam along the Kuban River with the abreks,15 and to tell the truth, he had a thievish snout on him. He was small, spindly, wide-shouldered . . . And then his cunning—he was as cunning as a demon! His beshmet16 was always in tatters and patches, but his weapon was in silver. And his horse was famous in the whole Kabarde— you couldn’t even dream of a better horse. Not for nothing that all the horsemen envied him—and they tried to steal him more than once but never managed it. I can see that horse even now: black as jet, legs like bow-strings, and eyes no worse than Bela’s—and what strength! He’ll gallop at least 50 versts—and he’s well-trained too—runs like a dog after his master, and knows the man’s voice even! <sent> As a matter of fact, Kazbich would never tie him. Just the right horse for a bandit! </sent>",They say that Kazbich never ties him up. What a perfect horse for a thief!,1,0.61462533,1
"lexical = 60, order = 40 great growth in the trade of felt hats and clocks. And for once I was with the others against her, not being able to admit that there was a link between his school friend and the descendant of Geneviève de Brabant. the church has superb stained-glass windows, almost all of them modern, and this imposing Entry of Louis-Philippe at Combray which would be better placed in Combray itself, and which, it is said, is worth the famous glass roof of Chartres. (My grandmother, who by dint of being disinterested in people, ended up by confusing all the names, each time the name of the Duchesse de Guermantes was mentioned, she claimed that she must be a relative of Madame de Villeparisis. I would gladly believe that the primitive name was Rouville (Radulfi villa) like Châteauroux (Castrum Radulfi), but I will tell you about that another time.) Everyone was bursting with laughing; she tried to defend herself by alleging a certain letter to share: ""I seemed to remember that there was some Guermantes in there."" Well! (I am not sure of the etymology of Roussainville.","His speech is rapid and ornate; he is one of those people who, for every occasion in life, have ready-made pompous phrases, whom unadorned beauty does not move, and who solemnly drape themselves in extraordinary emotions, exalted passions, and exceptional sufferings. To produce an effect is rapture to them; romantic provincial ladies go crazy over them. With age they become either peaceful landowners, or drunkards; sometimes, both. Their souls often possess many good qualities, but not an ounce of poetry. Grushnitski’s passion was80 to declaim; he bombarded you with words as soon as the talk transcended the circle of everyday notions: I have never been able to argue with him.",0,0.49401882,0
